,fail_mean,all_mean,lessfails_mean,fail_count,all_count,lessfails_count,fail_std,all_std,lessfails_std,fail_median,all_median,lessfails_median
L3_S31_F3846,0.00013207548181526363,0.00023765134392306209,0.00023793896252755076,106.0,39003.0,38897.0,0.00036711161374114454,0.0055350991897284985,0.005542596336454153,0.0,0.0,0.0
L3_S32_F3850,0.03685622662305832,0.0365128219127655,0.03649648651480675,1106.0,24543.0,23437.0,0.024180082604289055,0.026391349732875824,0.026491913944482803,0.03099999949336052,0.03099999949336052,0.03099999949336052
L3_S33_F3855,0.087373748421669,0.08583523333072662,0.08582925796508789,5546.0,1114695.0,1109149.0,0.06420182436704636,0.06369181722402573,0.06368855386972427,0.07400000095367432,0.07400000095367432,0.07400000095367432
L3_S33_F3857,0.0763397365808487,0.07546960562467575,0.07546491920948029,5546.0,1114695.0,1109149.0,0.05701206624507904,0.056866858154535294,0.05685814470052719,0.06400000303983688,0.06400000303983688,0.06400000303983688
L3_S33_F3859,0.10909298807382584,0.111290842294693,0.11130174994468689,5546.0,1114695.0,1109149.0,0.08036103844642639,0.0830417275428772,0.08305045962333679,0.09399999678134918,0.0949999988079071,0.0949999988079071
L3_S33_F3861,0.087373748421669,0.08583523333072662,0.08582925796508789,5546.0,1114695.0,1109149.0,0.06420182436704636,0.06369181722402573,0.06368855386972427,0.07400000095367432,0.07400000095367432,0.07400000095367432
L3_S33_F3863,0.087373748421669,0.08583523333072662,0.08582925796508789,5546.0,1114695.0,1109149.0,0.06420182436704636,0.06369181722402573,0.06368855386972427,0.07400000095367432,0.07400000095367432,0.07400000095367432
L3_S33_F3865,0.07866770774126053,0.07671424746513367,0.07670390605926514,5546.0,1114695.0,1109149.0,0.05861295387148857,0.059327416121959686,0.05933067575097084,0.06700000166893005,0.06300000101327896,0.06300000101327896
L3_S33_F3867,4.147133040532935e-06,5.482135293277679e-06,5.488811439136043e-06,5546.0,1114695.0,1109149.0,0.00012519152369350195,0.0008559374837204814,0.0008580283611081541,0.0,0.0,0.0
L3_S33_F3869,2.0555353330564685e-05,4.966640699421987e-05,4.981196980224922e-05,5546.0,1114695.0,1109149.0,0.0007610559114255011,0.0031422157771885395,0.0031496004667133093,0.0,0.0,0.0
L3_S33_F3871,6.130544079496758e-06,1.0165143066842575e-05,1.0185312021349091e-05,5546.0,1114695.0,1109149.0,0.000115357936010696,0.0010328590869903564,0.0010354035766795278,0.0,0.0,0.0
L3_S33_F3873,5.192932076170109e-05,2.4478111299686134e-05,2.4340846721315756e-05,5546.0,1114695.0,1109149.0,0.002011375967413187,0.0014962671557441354,0.001493246527388692,0.0,0.0,0.0
L3_S34_F3876,3.497726765999687e-07,3.0660437460028334e-06,3.080043597947224e-06,5718.0,1115118.0,1109400.0,2.6447132768225856e-05,0.001325405202805996,0.0013288151239976287,0.0,0.0,0.0
L3_S34_F3878,0.0,2.0500074242590927e-06,2.0605734789569397e-06,5718.0,1115118.0,1109400.0,0.0,0.0009621205972507596,0.0009645968093536794,0.0,0.0,0.0
L3_S34_F3880,3.497726765999687e-06,5.942828011029633e-06,5.9554308791121e-06,5718.0,1115118.0,1109400.0,0.00015420095587614924,0.000998904462903738,0.001001414260827005,0.0,0.0,0.0
L3_S34_F3882,0.00011787332186941057,4.493583764997311e-05,4.455995076568797e-05,5718.0,1115118.0,1109400.0,0.003298970405012369,0.0022423933260142803,0.0022356610279530287,0.0,0.0,0.0
L3_S35_F3884,4.104831532458775e-06,2.1527206627069972e-05,2.162772580049932e-05,3167.0,552057.0,548890.0,6.394810770871118e-05,0.00425040815025568,0.004262649454176426,0.0,0.0,0.0
L3_S35_F3889,0.04478249326348305,0.04384392499923706,0.04383837431669235,3167.0,552057.0,548890.0,0.03474074602127075,0.03427659347653389,0.03427615389227867,0.039000000804662704,0.03700000047683716,0.03700000047683716
L3_S35_F3894,0.06699821352958679,0.06314403563737869,0.06311783194541931,3167.0,552047.0,548880.0,0.048773445188999176,0.04719102382659912,0.047184668481349945,0.029999999329447746,0.029999999329447746,0.029999999329447746
L3_S35_F3896,0.11383864283561707,0.11141885071992874,0.11140435934066772,3167.0,552047.0,548880.0,0.08829884976148605,0.08676249533891678,0.08674712479114532,0.09799999743700027,0.0949999988079071,0.0949999988079071
L3_S35_F3898,3.714195918291807e-05,7.110817023203708e-06,6.9370089477160946e-06,3177.0,552108.0,548931.0,0.0018991744145751,0.0005738536128774285,0.0005570831708610058,0.0,0.0,0.0
L3_S35_F3903,9.789109026314691e-05,2.9133860152796842e-05,2.873591802199371e-05,3177.0,552108.0,548931.0,0.00341471703723073,0.0019116721814498305,0.001899518072605133,0.0,0.0,0.0
L3_S35_F3908,1.4793826267123222e-05,6.012968151480891e-05,6.0392085288185626e-05,3177.0,552108.0,548931.0,0.0003023371973540634,0.0021506664343178272,0.0021567512303590775,0.0,0.0,0.0
L3_S35_F3913,0.00011646202619886026,8.52114608278498e-05,8.503070421284065e-05,3177.0,552108.0,548931.0,0.002713169902563095,0.003190661082044244,0.0031932250130921602,0.0,0.0,0.0
L3_S36_F3918,0.06508100032806396,0.07119191437959671,0.07122471183538437,3391.0,569031.0,565640.0,0.05593802407383919,0.057737160474061966,0.057722825556993484,0.09200000017881393,0.09200000017881393,0.09200000017881393
L3_S36_F3920,0.08723565191030502,0.08998949080705643,0.09000559896230698,3391.0,569031.0,565640.0,0.07103017717599869,0.07576026767492294,0.07578752934932709,0.0729999989271164,0.07400000095367432,0.07400000095367432
L3_S36_F3922,0.06508100032806396,0.07119191437959671,0.07122471183538437,3391.0,569031.0,565640.0,0.05593802407383919,0.057737160474061966,0.057722825556993484,0.09200000017881393,0.09200000017881393,0.09200000017881393
L3_S36_F3924,0.08723565191030502,0.08998949080705643,0.09000559896230698,3391.0,569031.0,565640.0,0.07103017717599869,0.07576026767492294,0.07578752934932709,0.0729999989271164,0.07400000095367432,0.07400000095367432
L3_S36_F3926,3.686229683808051e-05,1.9170234736520797e-05,1.9064167645410635e-05,3391.0,569032.0,565641.0,0.0016008276725187898,0.0017625115578994155,0.001763438107445836,0.0,0.0,0.0
L3_S36_F3930,2.1527568605961278e-05,1.3944663805887103e-05,1.3899204532208387e-05,3391.0,569032.0,565641.0,0.0004169830062892288,0.0010931766591966152,0.0010959741193801165,0.0,0.0,0.0
L3_S36_F3934,1.6219402823480777e-05,3.716138962772675e-05,3.728692900040187e-05,3391.0,569032.0,565641.0,0.00034354752278886735,0.0020900960080325603,0.002096181735396385,0.0,0.0,0.0
L3_S36_F3938,0.00014597458357457072,7.001837366260588e-05,6.956312427064404e-05,3391.0,569032.0,565641.0,0.0019889813847839832,0.003367053810507059,0.0033736256882548332,0.0,0.0,0.0
L3_S37_F3944,1.5253203855536412e-07,7.363474878729903e-07,7.397838430733827e-07,6556.0,1120394.0,1113838.0,1.2349661119515076e-05,0.00018775918579194695,0.00018830854969564825,0.0,0.0,0.0
L3_S37_F3946,7.626601927768206e-07,3.5951582049165154e-06,3.611830152294715e-06,6556.0,1120394.0,1113838.0,5.091756975161843e-05,0.0009905686601996422,0.0009934718254953623,0.0,0.0,0.0
L3_S37_F3948,3.615009336499497e-05,2.4543955078115687e-05,2.4475659301970154e-05,6556.0,1120394.0,1113838.0,0.0013543933164328337,0.0012159404577687383,0.0012150831753388047,0.0,0.0,0.0
L3_S37_F3950,4.072605224791914e-05,3.733812627615407e-05,3.731820470420644e-05,6556.0,1120394.0,1113838.0,0.0007841468905098736,0.0022824089974164963,0.0022883275523781776,0.0,0.0,0.0
L3_S38_F3952,0.007669810205698013,0.0030999009031802416,0.003063945798203349,212.0,27142.0,26930.0,0.06278202682733536,0.009794939309358597,0.00810228567570448,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026
L3_S38_F3956,0.15558020770549774,0.14486198127269745,0.14477762579917908,212.0,27142.0,26930.0,0.11781331151723862,0.10846790671348572,0.1083885207772255,0.13699999451637268,0.125,0.125
L3_S38_F3960,0.044816043227910995,0.036423441022634506,0.03635735437273979,212.0,27142.0,26930.0,0.06553345173597336,0.03382231667637825,0.0334472730755806,0.029500000178813934,0.02800000086426735,0.02800000086426735
L3_S39_F3964,0.0,2.3118795070331544e-05,2.323631997569464e-05,303.0,59908.0,59605.0,0.0,0.004117842298001051,0.004128294996917248,0.0,0.0,0.0
L3_S39_F3968,1.3201321053202264e-05,2.6440775400260463e-05,2.6508074370212853e-05,303.0,59908.0,59605.0,0.00011432468454586342,0.004084628541022539,0.004094989504665136,0.0,0.0,0.0
L3_S39_F3972,9.240925282938406e-05,0.00016547094855923206,0.00016584234253969043,303.0,59908.0,59605.0,0.0007577696233056486,0.005431146360933781,0.005444662645459175,0.0,0.0,0.0
L3_S39_F3976,6.600660526601132e-06,0.00011656163405859843,0.00011712063133018091,303.0,59908.0,59605.0,0.0001148973242379725,0.0058049666695296764,0.005819681566208601,0.0,0.0,0.0
L3_S40_F3980,0.13233551383018494,0.12981334328651428,0.12980054318904877,304.0,59896.0,59592.0,0.09566798061132431,0.09643730521202087,0.09644161909818649,0.12049999833106995,0.10999999940395355,0.10999999940395355
L3_S40_F3982,0.14160197973251343,0.13919253647327423,0.13918033242225647,304.0,59896.0,59592.0,0.10377506911754608,0.09842732548713684,0.09839842468500137,0.12000000476837158,0.125,0.125
L3_S40_F3984,0.10081248730421066,0.09717663377523422,0.09715812653303146,304.0,59914.0,59610.0,0.0766247808933258,0.07410498708486557,0.0740915834903717,0.0860000029206276,0.0820000022649765,0.0820000022649765
L3_S40_F3986,0.0984407439827919,0.09367205947637558,0.09364768117666245,304.0,59914.0,59610.0,0.06589603424072266,0.06528772413730621,0.06528569012880325,0.09100000560283661,0.08500000089406967,0.08500000089406967
L3_S40_F3988,0.0,2.0529430912574753e-05,2.0634128304664046e-05,304.0,59914.0,59610.0,0.0,0.004108093678951263,0.004118556622415781,0.0,0.0,0.0
L3_S40_F3990,0.0,1.782553954399191e-05,1.791644717741292e-05,304.0,59914.0,59610.0,0.0,0.0032591044437140226,0.0032674039248377085,0.0,0.0,0.0
L3_S40_F3992,4.276316030882299e-05,0.00022413999249693006,0.0002250649267807603,304.0,59914.0,59610.0,0.0003063900803681463,0.004777817055583,0.004789899103343487,0.0,0.0,0.0
L3_S40_F3994,0.000332236842950806,6.943282642168924e-05,6.809257320128381e-05,304.0,59914.0,59610.0,0.00545534398406744,0.003186848945915699,0.0031711168121546507,0.0,0.0,0.0
L3_S41_F3996,0.0,1.2551530744531192e-05,1.2615541891136672e-05,304.0,59913.0,59609.0,0.0,0.0028240408282727003,0.002831232501193881,0.0,0.0,0.0
L3_S41_F3998,6.578947704838356e-06,3.0010207410668954e-05,3.0129702281556092e-05,304.0,59913.0,59609.0,8.097676618490368e-05,0.004188753664493561,0.004199417307972908,0.0,0.0,0.0
L3_S41_F4000,0.0006052636890672147,0.000564733287319541,0.0005645277560688555,304.0,59913.0,59609.0,0.0019179809605702758,0.004714449867606163,0.00472449092194438,0.0,0.0,0.0
L3_S41_F4002,4.276316030882299e-05,6.893319368828088e-05,6.906665657879785e-05,304.0,59913.0,59609.0,0.0003653473104350269,0.0029497824143618345,0.002957174088805914,0.0,0.0,0.0
L3_S41_F4004,0.06160522624850273,0.05855705961585045,0.05854162946343422,304.0,59913.0,59609.0,0.08918146789073944,0.07897664606571198,0.07891803979873657,0.026000000536441803,0.035999998450279236,0.035999998450279236
L3_S41_F4006,0.07312829792499542,0.08248957246541977,0.082537442445755,304.0,59913.0,59609.0,0.067951999604702,0.07347394526004791,0.07349666953086853,0.057999998331069946,0.06400000303983688,0.06400000303983688
L3_S41_F4008,0.1296677142381668,0.13970249891281128,0.13975369930267334,304.0,59913.0,59609.0,0.09687270224094391,0.10016962885856628,0.10018489509820938,0.11500000208616257,0.11999999731779099,0.11999999731779099
L3_S41_F4011,0.11998682469129562,0.12880955636501312,0.12885470688343048,304.0,59913.0,59609.0,0.09005924314260483,0.09271873533725739,0.09274173527956009,0.0989999994635582,0.11100000143051147,0.11100000143051147
L3_S41_F4014,0.11026644706726074,0.11418908834457397,0.11420905590057373,304.0,59913.0,59609.0,0.08079256117343903,0.08175670355558395,0.0817694365978241,0.09099999815225601,0.0989999994635582,0.0989999994635582
L3_S41_F4016,0.10026977211236954,0.08294384926557541,0.08285562694072723,304.0,59913.0,59609.0,0.11473072320222855,0.09329569339752197,0.09317577630281448,0.05999999865889549,0.050999999046325684,0.050999999046325684
L3_S41_F4018,0.07638487219810486,0.07641839236021042,0.07641850411891937,304.0,59913.0,59609.0,0.053418345749378204,0.056614868342876434,0.05663085728883743,0.06499999761581421,0.06499999761581421,0.06499999761581421
L3_S41_F4020,0.12519729137420654,0.13191735744476318,0.13195167481899261,304.0,59913.0,59609.0,0.08565996587276459,0.09153997898101807,0.0915650799870491,0.11100000143051147,0.11699999868869781,0.11699999868869781
L3_S41_F4023,0.045707229524850845,0.04737149924039841,0.04737997055053711,304.0,59913.0,59609.0,0.02949347347021103,0.03249678015708923,0.032511744648218155,0.04399999976158142,0.0430000014603138,0.0430000014603138
L3_S41_F4026,0.10137168318033218,0.10371677577495575,0.10372869670391083,304.0,59913.0,59609.0,0.06997514516115189,0.07560727745294571,0.07563662528991699,0.09200000017881393,0.09200000017881393,0.09200000017881393
L3_S43_F4060,6.289308657869697e-06,1.6333306120941415e-05,1.6385853086831048e-05,159.0,30551.0,30392.0,7.930517313070595e-05,0.0006373657961376011,0.0006390045746229589,0.0,0.0,0.0
L3_S43_F4065,0.0007547169807367027,0.00023383853840641677,0.00023111348855309188,159.0,30551.0,30392.0,0.006783925462514162,0.0070939133875072,0.007095567882061005,0.0,0.0,0.0
L3_S43_F4070,4.402515696710907e-05,0.00014287538942880929,0.00014339253539219499,159.0,30551.0,30392.0,0.000304936314933002,0.006314583122730255,0.00633104657754302,0.0,0.0,0.0
L3_S43_F4075,7.547170389443636e-05,0.0002014001365751028,0.00020205894543323666,159.0,30551.0,30392.0,0.000661291356664151,0.007489933166652918,0.0075093405321240425,0.0,0.0,0.0
L3_S43_F4080,0.060163527727127075,0.05795599892735481,0.05794430524110794,159.0,30545.0,30386.0,0.040971264243125916,0.04373810067772865,0.04375215247273445,0.08100000023841858,0.06199999898672104,0.06199999898672104
L3_S43_F4085,0.03194338083267212,0.03007546067237854,0.03006569668650627,159.0,30545.0,30386.0,0.017846129834651947,0.017007650807499886,0.017001694068312645,0.03400000184774399,0.02800000086426735,0.02800000086426735
L3_S43_F4090,0.04425157979130745,0.042182013392448425,0.04217125475406647,159.0,30545.0,30386.0,0.031797003000974655,0.030551008880138397,0.030542835593223572,0.05299999937415123,0.04399999976158142,0.04399999976158142
L3_S43_F4095,0.021503133699297905,0.020881222561001778,0.020877977833151817,159.0,30545.0,30386.0,0.01373293437063694,0.014638139866292477,0.014642746187746525,0.028999999165534973,0.019999999552965164,0.019999999552965164
L3_S44_F4100,6.849315468571149e-06,2.0433451936696656e-05,2.0500323444139212e-05,146.0,29804.0,29658.0,8.276078006019816e-05,0.0016494913725182414,0.001653536455705762,0.0,0.0,0.0
L3_S44_F4103,0.0,6.945378117961809e-06,6.979568752285559e-06,146.0,29804.0,29658.0,0.0,0.0009686581906862557,0.0009710394078865647,0.0,0.0,0.0
L3_S44_F4106,4.794520646100864e-05,0.00010944823588943109,0.00010975100303767249,146.0,29804.0,29658.0,0.000271196331596002,0.006073931697756052,0.006088831461966038,0.0,0.0,0.0
L3_S44_F4109,2.0547944586724043e-05,0.00016108527779579163,0.00016177710494957864,146.0,29804.0,29658.0,0.00018454680684953928,0.0075642699375748634,0.007582841906696558,0.0,0.0,0.0
L3_S44_F4112,0.10874655842781067,0.11802246421575546,0.11806811392307281,146.0,29804.0,29658.0,0.10484904050827026,0.11504243314266205,0.11509156972169876,0.08799999952316284,0.09099999815225601,0.09099999815225601
L3_S44_F4115,0.11056163161993027,0.08998756855726242,0.08988626301288605,146.0,29804.0,29658.0,0.14029864966869354,0.10810007899999619,0.10791128128767014,0.07000000029802322,0.06599999964237213,0.06599999964237213
L3_S44_F4118,0.11471918225288391,0.1001465916633606,0.10007481276988983,146.0,29804.0,29658.0,0.09225533157587051,0.09117705374956131,0.09116935729980469,0.0989999994635582,0.08699999749660492,0.08699999749660492
L3_S44_F4121,0.0803835391998291,0.06665391474962234,0.06658629328012466,146.0,29804.0,29658.0,0.1255815327167511,0.09881912171840668,0.09866784512996674,0.04500000178813934,0.04600000008940697,0.04600000008940697
L3_S45_F4124,0.11583881825208664,0.12233089655637741,0.12236402928829193,304.0,59932.0,59628.0,0.10225782543420792,0.11451033502817154,0.11457177996635437,0.08150000125169754,0.08299999684095383,0.08299999684095383
L3_S45_F4126,3.289473852419178e-06,5.889991371077485e-06,5.903249984839931e-06,304.0,59932.0,59628.0,5.735376544180326e-05,0.0001469511043978855,0.00014726836525369436,0.0,0.0,0.0
L3_S45_F4128,0.0,1.9171726307831705e-05,1.926946970343124e-05,304.0,59932.0,59628.0,0.0,0.003466314636170864,0.003475139383226633,0.0,0.0,0.0
L3_S45_F4130,1.3157895409676712e-05,7.491803262382746e-05,7.523290696553886e-05,304.0,59932.0,59628.0,0.00014010122686158866,0.003926177509129047,0.0039361570961773396,0.0,0.0,0.0
L3_S45_F4132,0.00018749998707789928,0.00013386705541051924,0.00013359356671571732,304.0,59932.0,59628.0,0.0026478164363652468,0.005099463742226362,0.00510897533968091,0.0,0.0,0.0
L3_S47_F4138,0.07755592465400696,0.08129233121871948,0.08131139725446701,304.0,59955.0,59651.0,0.0591311976313591,0.06041766330599785,0.06042290851473808,0.06949999928474426,0.0689999982714653,0.0689999982714653
L3_S47_F4143,0.0025296031963080168,0.0026311695110052824,0.0026316766161471605,304.0,59955.0,59651.0,0.0019445543875917792,0.0020211897790431976,0.002021474065259099,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026
